topic_id,subject,topic_name,monte_carlo_prob,nptel_heat_score,prof_bias_score
535,CS - Programming and Data Structures,Programming in C - Dynamic Memory Allocation and Memory Leaks,0.10545683565696502,0.018341892883345562,0.0
536,CS - Databases,Relational Database Design - Boyce-Codd Normal Form (BCNF),0.06487775641365104,0.0,0.0
537,CS - Programming and Data Structures,Linked Lists - Deletion Complexity (Singly vs. Doubly),0.10545683565696502,0.0,0.0
538,DA - Machine Learning,Unsupervised Learning - K-Means Clustering,0.0066121157200683895,0.0,0.0
539,CS - Computer Networks,OSI Model - Layer Functionalities,0.048629636577785254,0.0,0.0
540,CS - Engineering Mathematics,Mathematical Logic - Predicate Logic and Tautologies,0.1054223297135872,0.11419515774027882,0.0
541,CS - Digital Logic,Sequential Circuits - Counters and T Flip-Flop Analysis,0.04861885724656857,0.022538517975055027,0.0
542,GA - Verbal Ability,Reading Comprehension - Logical Inference,0.02685821019834579,0.0,0.0
543,CS - Computer Networks,Data Link Layer - Transmission Time and Pipelining,0.048629636577785254,0.0,0.0
544,General Aptitude,Numerical Ability - Data Interpretation (Venn Diagrams),0.12170366001303264,0.0,0.0
545,CS - Computer Networks,Network Layer - Network Address Translation (NAT),0.048629636577785254,0.004615888481291272,0.0
546,CS - Digital Logic,"Boolean Algebra - K-Maps, Prime Implicants",0.04861885724656857,0.0,0.0
547,CS - Programming and Data Structures,Programming in C - Pointers and Call by Value,0.10545683565696502,0.06280132648569334,0.0
548,CS - Algorithms,Number Theory Algorithms - Euclidean Algorithm (GCD),0.056817630978816445,0.0,0.0
549,CS - Engineering Mathematics,Linear Algebra - Properties of Rank and Determinant of Matrices,0.1054223297135872,0.0,0.0
550,CS - Engineering Mathematics,Discrete Mathematics - Predicate Logic and Quantifiers,0.1054223297135872,0.27879677182685253,0.0
551,GA - Verbal Ability,Analogy - Synonyms,0.02685821019834579,0.0,0.0
552,CS - Theory of Computation,Computability and Complexity - Turing Decidability and NP Class,0.07299755658574755,0.0,0.0
553,CS - Digital Logic,Data Representation - Radix Conversion,0.04861885724656857,0.0,0.0
554,CS - Digital Logic,Combinational Circuits - Priority Encoder,0.04861885724656857,0.0,0.0
555,CS - Computer Organization and Architecture,Instruction Set Architecture - Instruction Formats,0.07298604924561768,0.0030051357300073375,0.0
556,CS - Operating Systems,Memory Management - Partition Allocation (Best Fit),0.04582733690366641,0.0,0.0
557,CS - Algorithms,Algorithm Design Paradigms - Matching Algorithms to Paradigms,0.056817630978816445,0.0,0.0
558,CS - Engineering Mathematics,Discrete Mathematics - Set Theory,0.1054223297135872,0.05114518444607483,0.0
559,CS - Operating System,Deadlock - Deadlock Avoidance and Safe State Conditions,0.08113754992326849,0.0046955245781364644,0.0
560,CS - Databases,"Normalization - 3NF, BCNF",0.06487775641365104,0.0,0.0
561,CS - Theory of Computation,Finite Automata - Regular Expressions to DFA Conversion,0.07299755658574755,0.0,0.0
562,CS - Theory of Computation,Formal Languages - Regular vs Context-Free Languages,0.07299755658574755,0.0,0.23844705826435553
563,CS - Theory of Computation,Regular and Context-Free Languages - Closure Properties of Regular Languages,0.07299755658574755,0.0036927107850330165,0.0
564,GA - Spatial Aptitude,Cubes and Dice - Unfolded Dice Nets,0.008808261396316252,0.0,0.0
565,CS - Computer Networks,IP Routing - Longest Prefix Match,0.048629636577785254,0.0,0.0
566,CS - Theory of Computation,Regular Languages - Properties of Regular Languages,0.07299755658574755,0.05165077035950111,0.19614623120997884
567,DA - Calculus,Differential Calculus - Higher Order Derivatives,0.00352253587875968,0.0,0.0
568,CS - Engineering Mathematics,Discrete Mathematics - Combinatorics and Surjective Functions,0.1054223297135872,0.011385858253851803,0.0
569,CS - Databases,Relational Algebra - Expressive Power,0.06487775641365104,0.00480821716801174,0.0
570,CS - Digital Logic,Boolean Algebra - XOR Gate Properties,0.04861885724656857,0.0,0.0
571,CS - Databases,Recovery Systems - Checkpointing and Log-based Recovery,0.06487775641365104,0.0,0.0
572,CS - Theory of Computation,Formal Languages - Closure Properties,0.07299755658574755,0.026445194424064573,0.18213053594048176
573,CS - Computer Networks,Media Access Control - CSMA/CD and Ethernet,0.048629636577785254,0.0,0.0
574,DA - Probability and Statistics,Probability Theory - Events and Sample Space,0.008368046624628868,0.0,0.0
575,CS - Engineering Mathematics,"Linear Algebra - Eigenvalues, Eigenvectors, Diagonalization",0.1054223297135872,0.0,0.0
576,CS - Programming and Data Structures,Trees and Heaps - Heap Properties,0.10545683565696502,0.0,0.0
577,CS - Computer Networks,"Media Access Control - CSMA, Collision Avoidance",0.048629636577785254,0.0,0.0
578,CS - Computer Networks,IP Protocol - IPv4 Header Options,0.048629636577785254,0.0,0.0
579,CS - Databases,Relational Database Design - First Normal Form (1NF),0.06487775641365104,0.0,0.0
580,CS - Engineering Mathematics,Graph Theory - Bridges and Cycles,0.1054223297135872,0.005869405722670581,0.0
581,CS - Computer Networks,Network Layer - IP Fragmentation,0.048629636577785254,0.0036927107850330165,0.0
582,CS - Algorithms,Graph Algorithms - MST and Shortest Path Properties,0.056817630978816445,0.0,0.0
583,DA - Linear Algebra,Eigenvalues and Eigenvectors - Properties of Eigenvalues,0.004406859254495474,0.0,0.0
584,DA - Machine Learning,Supervised Learning - Perceptron Algorithm,0.0066121157200683895,0.0,0.4896203165463659
585,CS - Digital Logic,Number Systems and Representations - IEEE 754 Floating-Point Arithmetic,0.04861885724656857,0.004615888481291272,0.0
586,CS - Operating Systems,"Process Synchronization - Semaphores, Producer-Consumer Problem",0.04582733690366641,0.0,0.0
587,CS - Computer Organization and Architecture,Memory Hierarchy - Average Memory Access Time (AMAT) Calculation,0.07298604924561768,0.0,0.0
588,CS - Algorithms,"Algorithm Design Paradigms - Greedy, Divide and Conquer, Dynamic Programming",0.056817630978816445,0.0,0.0
589,CS - Data Structures,Trees - Binary Search Tree Insertion,0.004849599702058917,0.0,0.0
590,DA - Linear Algebra,Vector Spaces - Orthonormal Basis,0.004406859254495474,0.0,0.0
591,CS - Theory of Computation,Formal Languages - Language Classification,0.07299755658574755,0.0,0.7912194427594509
592,DA - Calculus,Differential Calculus - Derivatives and Mean Value Theorem,0.00352253587875968,0.0,0.0
593,GA - Analytical Aptitude,Venn Diagrams - Logical Reasoning,0.017616999084000946,0.0,0.0
594,DA - Programming,Recursion - Analysis of Recursive Functions,0.0008777208061861666,0.0,0.0
595,CS - Compiler Design,Parsing - FIRST and FOLLOW Sets,0.03243828900977912,0.0,0.0
596,GA - Verbal Ability,Critical Reasoning - Reading Comprehension,0.02685821019834579,0.0,0.0
597,CS - Databases,"Relational Algebra - Join Operations, Equivalence of Queries",0.06487775641365104,0.018341892883345562,0.0
598,CS - Programming and Data Structures,"Data Structures - Trees, Tree Traversal, Expression Trees",0.10545683565696502,0.0015386294937637572,0.0
599,GA - Quantitative Aptitude,Number Systems - Logarithms and Number of Digits,0.03920341122283779,0.0,0.0
600,CS - Computer Networks,Socket Programming - UDP Sockets,0.048629636577785254,0.0,0.0
601,CS - Computer Networks,Packet Switching - Delay Calculation,0.048629636577785254,0.0,0.0
602,CS - Databases,ER-model - Weak Entity Sets and Identifying Relationships,0.06487775641365104,0.0,0.0
603,CS - Algorithms,Graph Algorithms - Minimum Spanning Tree (MST),0.056817630978816445,0.0,0.0
604,CS - Algorithms,Hashing - Universal Hashing,0.056817630978816445,0.01682876008804109,0.0
605,CS - Databases,SQL - Subqueries and Aggregation,0.06487775641365104,0.0,0.0
606,CS - Algorithms,Graph Algorithms - Shortest/Longest Path on a Directed Acyclic Graph (DAG),0.056817630978816445,0.0,0.0
607,CS - Engineering Mathematics,Discrete Mathematics - Propositional Logic and Logical Equivalence,0.1054223297135872,0.050530756272927385,0.0
608,CS - Computer Networks,Data Link Layer - Error Detection and Correction Codes (Hamming Code),0.048629636577785254,0.0,0.0
609,CS - Databases,"Normalization - Normal Forms (1NF, 2NF, 3NF, BCNF)",0.06487775641365104,0.0,0.0
610,CS - Algorithms,"Graph Algorithms - BFS, Shortest Paths, and Graph Diameter",0.056817630978816445,0.0,0.0
611,DA - Algorithms,Graph Algorithms - Depth-First Search (DFS),0.0035214591728229662,0.0,0.12545717010998494
612,CS - Digital Logic,Sequential Circuits - Counters,0.04861885724656857,0.007385421570066033,0.0
613,CS - Compiler Design,Syntax-Directed Translation - Type Checking using Semantic Actions,0.03243828900977912,0.0,0.0
614,GA - Verbal Ability,Grammar - Articles,0.02685821019834579,0.0,0.24959729535771163
615,CS - Programming and Data Structures,Data Structures - Heaps,0.10545683565696502,0.003846573734409392,0.0
616,CS - Digital Logic,Boolean Algebra - K-Maps and Universal Gates,0.04861885724656857,0.0,0.0
617,CS - Operating Systems,Process Management - fork() System Call,0.04582733690366641,0.0,0.0
618,CS - Software Engineering,Software Testing - Test Case Design,0.0070455287321587266,0.0,0.0
619,CS - Databases,SQL - Subqueries with ANY and ALL,0.06487775641365104,0.0,0.0
620,GA - Spatial Aptitude,Paper Folding - Geometry,0.008808261396316252,0.0,0.0
621,CS - Compiler Design,Runtime Environments - Activation Records and Call Stack Traversal,0.03243828900977912,0.0,0.0
622,CS - Operating System,CPU Scheduling - Non-preemptive Shortest Job First (SJF) Scheduling,0.08113754992326849,0.0,0.0
623,CS - Databases,"Relational Model - Keys (Superkey, Primary Key)",0.06487775641365104,0.0,0.0
624,CS - Digital Logic,Computer Arithmetic - Ripple-Carry Adder and Propagation Delay,0.04861885724656857,0.0,0.0
625,DA - Data Structures,Trees - Binary Tree Reconstruction,0.0022064146551626714,0.0,0.0
626,CS - Databases,Indexing - Clustered Index,0.06487775641365104,0.0,0.0
627,CS - Programming and Data Structures,Trees - AVL Tree Insertion Complexity,0.10545683565696502,0.0,0.0
628,CS - Programming and Data Structures,Programming in C - Recursion and Static Variables,0.10545683565696502,0.00500054585473221,0.0
629,CS - Theory of Computation,Finite Automata and Regular Languages - DFA Minimization,0.07299755658574755,0.0,0.0
630,CS - Algorithms,Dynamic Programming - Longest Increasing Subsequence,0.056817630978816445,0.0,0.0
631,CS - Theory of Computation,Regular Expressions and Finite Automata - Pumping Lemma for Regular Languages,0.07299755658574755,0.01923286867204696,0.0
632,CS - Digital Logic,Sequential Circuits - Counter Design,0.04861885724656857,0.011539721203228177,0.0
633,CS - Compiler Design,Parsing - LR(0) or SLR(1) Item Set Construction (CLOSURE and GOTO),0.03243828900977912,0.0,0.0
634,GA - Verbal Ability,Vocabulary - Prepositions and Conjunctions,0.02685821019834579,0.0,0.0
635,CS - Algorithms,Graph Algorithms - Bellman-Ford Algorithm Complexity,0.056817630978816445,0.0,0.0
636,GA - Quantitative Aptitude,Number Series - Pattern Recognition,0.03920341122283779,0.0,0.0
637,CS - Programming and Data Structures,Algorithms - Sorting (Bubble Sort variation),0.10545683565696502,0.0,0.0
638,GA - Quantitative Aptitude,Geometry - Triangles and Angle Bisector Theorem,0.03920341122283779,0.0,0.0
639,CS - Engineering Mathematics,Discrete Mathematics - Graph Theory (Chromatic Number),0.1054223297135872,0.0,0.0
640,CS - Computer Networks,Network Layer - IPv4 Fragmentation,0.048629636577785254,0.0,0.0
641,General Aptitude,Quantitative Aptitude - Probability,0.12170366001303264,0.0,0.0
642,CS - Digital Logic,Number Systems - Number System Conversions,0.04861885724656857,0.0,0.0
643,CS - Engineering Mathematics,Probability and Statistics - Expected Value Calculation,0.1054223297135872,0.0,0.0
644,CS - Engineering Mathematics,Discrete Mathematics - Combinatorics and Set Theory,0.1054223297135872,0.10752342773294207,0.0
645,CS - Engineering Mathematics,Discrete Mathematics - Set Theory and Functions,0.1054223297135872,0.03421863536316948,0.0
646,DA - Machine Learning,Supervised Learning - K-Nearest Neighbors (KNN),0.0066121157200683895,0.0,0.08163260219174487
647,CS - Engineering Mathematics,Discrete Mathematics - Propositional Logic,0.1054223297135872,0.09135612619222307,0.0
648,CS - Algorithms,Graph Algorithms - Spanning Trees and Cut-Cycle Properties,0.056817630978816445,0.0,0.0
649,CS - Operating System,"Memory Management - Dynamic Storage Allocation Strategies (First-fit, Best-fit, etc.)",0.08113754992326849,0.0,0.0
650,CS - Programming and Data Structures,Data Structures - Stack and Postfix Evaluation,0.10545683565696502,0.0,0.0
651,GA - Quantitative Aptitude,Arithmetic - Word Problems,0.03920341122283779,0.0,0.0
652,CS - Computer Networks,Application Layer - HTTP Cookies,0.048629636577785254,0.0,0.0
653,CS - Computer Networks,Transport Layer - TCP Congestion Control (Slow Start and Congestion Avoidance),0.048629636577785254,0.0,0.0
654,CS - Operating Systems,Deadlocks - Deadlock Avoidance,0.04582733690366641,0.007336757153338224,0.0
655,CS - Engineering Mathematics,Mathematical Logic - Logical Inference,0.1054223297135872,0.05846792076302277,0.0
656,CS - Digital Logic,Boolean Algebra - Boolean Expression Simplification,0.04861885724656857,0.0,0.0
657,GA - Quantitative Aptitude,Simple & Compound Interest - Rate of Return,0.03920341122283779,0.0,0.0
658,CS - Algorithms,Graph Algorithms - Graph Representation and Time Complexity,0.056817630978816445,0.0,0.0
659,CS - Computer Organization and Architecture,Pipelining - Pipeline Frequency and Latency,0.07298604924561768,0.0,0.0
660,CS - Engineering Mathematics,Discrete Mathematics - Graph Theory (Graph Diameter and Powers of Adjacency Matrix),0.1054223297135872,0.0,0.0
661,CS - Computer Organization and Architecture,Memory Hierarchy - Cache Performance (AMAT),0.07298604924561768,0.0,0.0
662,DA - Probability and Statistics,"Random Variables - Expectation, Variance, and Covariance",0.008368046624628868,0.0,0.0
663,CS - Theory of Computation,Context-Free Grammars - Grammar Design,0.07299755658574755,0.017608217168011742,0.0
664,CS - Compiler Design,Code Optimization - Liveness Analysis,0.03243828900977912,0.0,0.0
665,CS - Computer Networks,TCP - Congestion Control (Slow Start),0.048629636577785254,0.0,0.0
666,General Aptitude,Numerical Ability - Algebra (Word Problems),0.12170366001303264,0.0,0.0
667,CS - Operating Systems,"Deadlocks - Banker's Algorithm, Safe State",0.04582733690366641,0.009170946441672781,0.0
668,CS - Databases,Indexing - B+ Tree Order Calculation,0.06487775641365104,0.0,0.0
669,CS - Compiler Design,Syntax Analysis - FIRST and FOLLOW Sets,0.03243828900977912,0.00240410858400587,0.0
670,CS - Computer Networks,Network Security - Public Key Cryptography & Digital Signatures,0.048629636577785254,0.0,0.0
671,General Aptitude,Verbal Ability - Vocabulary,0.12170366001303264,0.0,0.0
672,CS - Databases,SQL - Common Table Expressions (CTE) and Aggregation,0.06487775641365104,0.0,0.0
673,CS - Algorithms,Sorting - Best/Worst Case Analysis of Sorting Algorithms,0.056817630978816445,0.003756419662509171,0.0
674,DA - Linear Algebra,Matrices - Gram Matrix,0.004406859254495474,0.0,0.0
675,CS - Compiler Design,Parsing - Construction of LL(1) Parsing Tables (FIRST and FOLLOW sets),0.03243828900977912,0.0,0.0
676,CS - Engineering Mathematics,Mathematical Logic - Propositional Logic and Equivalence,0.1054223297135872,0.0015386294937637572,0.0
677,CS - Engineering Mathematics,Functions - Composition of Functions,0.1054223297135872,0.0,0.0
678,CS - Computer Networks,Routing Algorithms - OSPF Properties,0.048629636577785254,0.0,0.0
679,CS - Programming and Data Structures,Trees - Tree Traversal and Recursion,0.10545683565696502,0.0,0.0
680,CS - Programming and Data Structures,"Programming in C - Pointers, Structs, and Typecasting",0.10545683565696502,0.02645120469552459,0.0
681,CS - Engineering Mathematics,Probability - Expectation and Covariance,0.1054223297135872,0.0,0.0
682,CS - Computer Organization and Architecture,Cache Memory - Cache Performance Metrics,0.07298604924561768,0.0,0.0
683,CS - Computer Organization and Architecture,Instruction Pipelining - Pipeline Performance Calculation and Clock Cycle Time,0.07298604924561768,0.0,0.0
684,CS - Computer Organization and Architecture,I/O Organization - Direct Memory Access (DMA),0.07298604924561768,0.0,0.0
685,GA - Verbal Ability,Analogy - Living Places,0.02685821019834579,0.0,0.0
686,CS - Computer Organization and Architecture,Pipelining - Pipeline Performance Calculation,0.07298604924561768,0.0,0.0
687,DA - Machine Learning,Supervised Learning - Decision Trees and Information Gain,0.0066121157200683895,0.0,0.5508022966692847
688,CS - Operating System,Processes and Threads - Process State Transitions,0.08113754992326849,0.0,0.0
689,CS - Computer Organization and Architecture,Pipelining - Reservation Tables and Latency Analysis,0.07298604924561768,0.0,0.0
690,CS - Engineering Mathematics,Discrete Mathematics - Graph Theory (Adjacency Matrix Properties),0.1054223297135872,0.006160528246515041,0.0
691,CS - Computer Networks,Transport Layer - TCP Sequence Number Wraparound,0.048629636577785254,0.0,0.0
692,GA - Quantitative Aptitude,Logarithms - Properties of Logarithms,0.03920341122283779,0.0,0.0
693,CS - Compiler Design,Phases of a Compiler - Compiler Architecture,0.03243828900977912,0.0,0.0
694,CS - Computer Networks,Network Security - RSA Algorithm,0.048629636577785254,0.0,0.0
695,CS - Theory of Computation,"Undecidability - Recursive and Recursively Enumerable Languages, Rice's Theorem",0.07299755658574755,0.0,0.0
696,CS - Databases,SQL - Nested Queries,0.06487775641365104,0.0,0.0
697,CS - Engineering Mathematics,Linear Algebra - Vector Spaces and Orthogonality,0.1054223297135872,0.0,0.0
698,CS - Computer Networks,LAN Technologies - Network Design with Switches,0.048629636577785254,0.0,0.0
699,CS - Computer Organization and Architecture,Cache Memory - Cache Addressing (Direct Mapping),0.07298604924561768,0.014424651504035222,0.0
700,CS - Engineering Mathematics,Linear Algebra - Properties of Matrices,0.1054223297135872,0.0,0.0
701,CS - Algorithms,Searching and Sorting - Quickselect Algorithm,0.056817630978816445,0.001923286867204696,0.0
702,CS - Computer Organization and Architecture,Pipelining - Pipeline Performance,0.07298604924561768,0.0,0.0
703,CS - Algorithms,Asymptotic Analysis - Recurrence Relations,0.056817630978816445,0.5165077035950111,0.0
704,CS - Computer Organization and Architecture,I/O Organization - Interrupts and Direct Memory Access (DMA),0.07298604924561768,0.0,0.0
705,CS - Operating Systems,Process Management - Process States and I/O,0.04582733690366641,0.0,0.0
706,GA - Quantitative Aptitude,Ratio and Proportion - Proportionality,0.03920341122283779,0.0,0.0
707,CS - Theory of Computation,Finite Automata - DFA Properties,0.07299755658574755,0.0,0.0
708,CS - Theory of Computation,Finite Automata - Regular Expressions to Minimal DFA,0.07299755658574755,0.0,0.0
709,CS - Programming and Data Structures,Hashing - Double Hashing,0.10545683565696502,0.05319148936170213,0.0
710,CS - Computer Organization and Architecture,Memory Hierarchy - Direct-Mapped Cache Address Translation,0.07298604924561768,0.035216434336023485,0.0
711,CS - Engineering Mathematics,Discrete Mathematics - Functions and Sets,0.1054223297135872,0.025098165810711667,0.0
712,CS - Computer Organization and Architecture,Memory Hierarchy - Direct Mapped Cache,0.07298604924561768,0.009231776962582544,0.0
713,CS - Engineering Mathematics,Probability and Statistics - Binomial Distribution (Mean and Variance),0.1054223297135872,0.0,0.0
714,CS - Programming and Data Structures,Queues - Queue Operations and Reversal,0.10545683565696502,0.06573481320616291,0.0
715,CS - Programming and Data Structures,Programming in C - Operators (Increment/Decrement),0.10545683565696502,0.03663818752751285,0.0
716,CS - Theory of Computation,Regular Expressions and Finite Automata - Designing Deterministic Finite Automata (DFA),0.07299755658574755,0.0,0.0
717,GA - Quantitative Aptitude,Statistics - Median,0.03920341122283779,0.0,0.0
718,DA - Machine Learning,Dimensionality Reduction - Linear Discriminant Analysis (LDA),0.0066121157200683895,0.0,0.0
719,CS - Engineering Mathematics,Calculus - Limits and L'Hopital's Rule,0.1054223297135872,0.0,0.0
720,CS - Compiler Design,Syntax-Directed Translation - Inherited Attributes,0.03243828900977912,0.0012309035950110057,0.0
721,CS - Programming and Data Structures,Programming in C - Type Checking and Function Calls,0.10545683565696502,0.012632862802641233,0.0
722,CS - Engineering Mathematics,Probability and Statistics - Probability and Number Representation,0.1054223297135872,0.0,0.0
723,CS - Theory of Computation,"Context-Free Languages - Properties of CFLs, Pushdown Automata",0.07299755658574755,0.0,0.0
724,GA - Verbal Ability,Vocabulary - Homonyms/Homophones,0.02685821019834579,0.0,0.0
725,CS - Engineering Mathematics,Mathematical Logic - Propositional Logic,0.1054223297135872,0.0,0.0
726,DA - Databases,SQL - Subqueries,0.0026465337442448454,0.0,0.0
727,CS - Operating Systems,CPU Scheduling - Priority Scheduling (Multiprocessor),0.04582733690366641,0.0,0.0
728,CS - Operating Systems,Process Management - Context Switching,0.04582733690366641,0.0,0.0
729,CS - Theory of Computation,Complexity Theory - Polynomial Time Reducibility,0.07299755658574755,0.02115615553925166,0.0
730,CS - Engineering Mathematics,Discrete Mathematics - Combinatorics,0.1054223297135872,0.10914778811445346,0.0
731,CS - Engineering Mathematics,Probability and Algebra - Complex Numbers,0.1054223297135872,0.0,0.0
732,CS - Operating System,CPU Scheduling - Scheduling Metrics and Algorithms (Round Robin),0.08113754992326849,0.0,0.0
733,CS - Engineering Mathematics,Probability - Law of Total Probability,0.1054223297135872,0.0,0.0
734,CS - Computer Networks,TCP - Sequence Number Wraparound,0.048629636577785254,0.0,0.0
735,GA - Quantitative Aptitude,Algebra - Linear Functions,0.03920341122283779,0.0,0.0
736,GA - Quantitative Aptitude,Number Systems - LCM and Remainders,0.03920341122283779,0.0,0.0
737,CS - Engineering Mathematics,Probability - Poisson Distribution and Expectation,0.1054223297135872,0.0,0.0
738,CS - Computer Organization and Architecture,Pipelining - Pipeline Hazards (Branch Penalty),0.07298604924561768,0.0,0.0
739,General Aptitude,Verbal Ability - Grammar (Prepositions and Tenses),0.12170366001303264,0.0,0.0
740,CS - Theory of Computation,Formal Languages - Regular Grammars,0.07299755658574755,0.026926016140865747,0.6890365578024947
741,CS - Engineering Mathematics,Calculus - Mean Value Theorem,0.1054223297135872,0.0,0.0
742,CS - Databases,Relational Algebra - Join and Selection,0.06487775641365104,0.011738811445341162,0.0
743,GA - Quantitative Aptitude,Permutation and Combination - Arrangements with Restrictions,0.03920341122283779,0.0,0.0
744,CS - Databases,File Structures and Indexing - Properties of B+ Trees,0.06487775641365104,0.0,0.0
745,GA - Verbal Ability,English Grammar - Determiners,0.02685821019834579,0.0,0.4874947174955304
746,CS - Operating Systems,Disk Scheduling - SSTF Algorithm,0.04582733690366641,0.0,0.0
747,General Aptitude,Quantitative Aptitude - Work and Time,0.12170366001303264,0.0,0.0
748,CS - Algorithms,Algorithm Design Paradigms - Dynamic Programming,0.056817630978816445,0.0,0.0
749,DA - Probability and Statistics,Statistical Inference - Properties of Estimators,0.008368046624628868,0.0,0.0
750,CS - Computer Networks,Routing Protocols - RIP and OSPF,0.048629636577785254,0.0,0.0
751,CS - Computer Organization and Architecture,Machine Instructions and Addressing Modes - Instruction Execution Cycle and Program Tracing,0.07298604924561768,0.00240410858400587,0.0
752,CS - Programming and Data Structures,Data Structures - Properties of Binary Trees,0.10545683565696502,0.003756419662509171,0.0
753,CS - Algorithms,Graph Algorithms - Greedy Coloring,0.056817630978816445,0.0,0.0
754,CS - Operating Systems,File Systems - File Allocation Methods,0.04582733690366641,0.0,0.0
755,CS - Programming and Data Structures,Data Structures - Queues and Linked Lists,0.10545683565696502,0.33785766691122526,0.0
756,CS - Engineering Mathematics,Linear Algebra - Eigenvalues and Determinants,0.1054223297135872,0.0,0.0
757,CS - Operating Systems,Memory Management - Demand Paging and Page Faults,0.04582733690366641,0.0,0.0
758,CS - Engineering Mathematics,Calculus - Differentiability,0.1054223297135872,0.0,0.0
759,General Aptitude,Verbal Ability - Verbal Analogies,0.12170366001303264,0.0,0.0
760,General Aptitude,Numerical Ability - Probability,0.12170366001303264,0.0,0.0
761,CS - Computer Networks,Routing Algorithms - Distance Vector Routing (Count-to-Infinity),0.048629636577785254,0.0,0.0
762,GA - Quantitative Aptitude,Functions and Graphs - Modulus Function,0.03920341122283779,0.0,0.0
763,CS - Theory of Computation,"Complexity Theory - P, NP, NP-Complete",0.07299755658574755,0.0,0.0
764,CS - Programming and Data Structures,Programming in C - Loop Invariants and Program Correctness,0.10545683565696502,0.0467351430667645,0.0
765,DA - Probability and Statistics,Probabilistic Graphical Models - Bayesian Network Inference,0.008368046624628868,0.0,0.0
766,CS - Engineering Mathematics,Linear Algebra - Matrix Powers,0.1054223297135872,0.0,0.0
767,CS - Data Structures,Trees - Tree Traversals (Preorder to Postorder),0.004849599702058917,0.0,0.0
768,CS - Theory of Computation,Turing Machines and Undecidability - Decidability and Time-Bounded Computations,0.07299755658574755,0.01692492443140133,0.0
769,CS - Computer Networks,Network Layer - IP Fragmentation and Reassembly,0.048629636577785254,0.0,0.0
770,CS - Engineering Mathematics,Probability - Geometric Distribution,0.1054223297135872,0.0,0.0
771,CS - Engineering Mathematics,Discrete Mathematics - Set Theory and Countability,0.1054223297135872,0.017729098752751287,0.0
772,CS - Engineering Mathematics,Probability and Statistics - Exponential Distribution and Memoryless Property,0.1054223297135872,0.0,0.0
773,CS - Theory of Computation,Formal Languages - Chomsky Hierarchy,0.07299755658574755,0.0,0.4859571057341838
774,CS - Databases,"Relational Model - Relational Algebra (Set Difference, Join, Selection, Projection)",0.06487775641365104,0.007512839325018342,0.0
775,CS - Engineering Mathematics,Numerical Methods - Secant Method,0.1054223297135872,0.0,0.0
776,GA - Analytical Aptitude,Coding-Decoding - Letter Coding,0.017616999084000946,0.0,0.0
777,CS - Engineering Mathematics,Discrete Mathematics - Graph Theory (Adjacency Matrix and Cycles),0.1054223297135872,0.008451944240645637,0.0
778,CS - Algorithms,Graph Algorithms - Diameter of a Tree,0.056817630978816445,0.0,0.0
779,CS - Web Technologies,XML and HTML - Comparison of XML and HTML,0.0008851672269829002,0.0,0.0
780,CS - Computer Networks,Sliding Window Protocols - Go-Back-N and Utilization,0.048629636577785254,0.0,0.0
781,DA - Machine Learning,Supervised Learning - Linear Separability,0.0066121157200683895,0.0,0.15943867615575164
782,CS - Theory of Computation,Formal Languages - Regular Languages and Pumping Lemma,0.07299755658574755,0.0,0.22580601837440673
783,CS - Programming and Data Structures,Trees - Binary Search Tree (BST) Traversals,0.10545683565696502,0.0012309035950110057,0.0
784,CS - Algorithms,Graph Algorithms - Minimum Spanning Trees (MST) and Uniqueness,0.056817630978816445,0.0,0.0
785,CS - Computer Organization and Architecture,Pipelining - Data Hazards and Forwarding,0.07298604924561768,0.0,0.0
786,CS - Compiler Design,Syntax Analysis - Ambiguity and LL(1) Grammars,0.03243828900977912,0.0,0.0
787,CS - Engineering Mathematics,Linear Algebra - Eigenvalues and Characteristic Polynomial,0.1054223297135872,0.0,0.0
788,CS - Algorithms,"Graph Algorithms - Articulation Points, Bridges, and DFS Trees",0.056817630978816445,0.0,0.0
789,CS - Programming and Data Structures,Heaps - Heapify Algorithm,0.10545683565696502,0.0,0.0
790,GA - Spatial Aptitude,Cubes and Dice - Paper Folding,0.008808261396316252,0.0,0.0
791,CS - Theory of Computation,Finite Automata and Regular Languages - Regular Expressions from Finite Automata,0.07299755658574755,0.03005135730007337,0.0
792,CS - Databases,ER Model - Entity-Relationship Diagrams,0.06487775641365104,0.0,0.0
793,CS - Computer Organization and Architecture,Pipelining - Pipeline Performance and Speedup,0.07298604924561768,0.0,0.0
794,CS - Software Engineering,Software Design - Cohesion and Coupling,0.0070455287321587266,0.0,0.0
795,CS - Programming and Data Structures,Programming in C - Pointers and Call by Reference,0.10545683565696502,0.04728460865737345,0.0
796,CS - Databases,Transaction Management - Conflict Serializability,0.06487775641365104,0.0,0.0
797,CS - Engineering Mathematics,Discrete Mathematics - Number Theory and Cryptography (RSA),0.1054223297135872,0.023477622890682323,0.0
798,CS - Engineering Mathematics,Discrete Mathematics - Line Graphs,0.1054223297135872,0.0,0.0
799,General Aptitude,"Quantitative Aptitude - Speed, Time and Distance",0.12170366001303264,0.0,0.0
800,DA - Data Structures,Trees - Properties of Binary Trees,0.0022064146551626714,0.0,0.0
801,CS - Compiler Design,Intermediate Code Generation - Types of Intermediate Representations,0.03243828900977912,0.0,0.0
